file_path,Name,full_name,Start Line,End Line,Comment,Pre_Comment,child Name,domain,inner_method
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/multipdf/Splitter.java,<init>,org.apache.pdfbox.multipdf.Splitter:<init>(),73,96,"/**
* Splits a PDDocument into multiple documents based on page count.
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdfparser/EndstreamFilterStream.java,<init>,org.apache.pdfbox.pdfparser.EndstreamFilterStream:<init>(),26,33,"/**
* Initializes filter stream state.
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdfparser/xref/AbstractXReference.java,<init>,org.apache.pdfbox.pdfparser.xref.AbstractXReference:<init>(org.apache.pdfbox.pdfparser.xref.XReferenceType),37,40,"/**
* Initializes an AbstractXReference with the specified XReferenceType.
* @param type XReference type to associate with this reference.","* Creates a crossreference stream entry of the given {@link XReferenceType}.
     *
     * @param type The {@link XReferenceType} of the crossreference stream entry.",nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdfwriter/ContentStreamWriter.java,<init>,org.apache.pdfbox.pdfwriter.ContentStreamWriter:<init>(java.io.OutputStream),59,62,"/**
 * Initializes a new instance of ContentStreamWriter with an output stream.
 * @param out OutputStream to write content to
 */","* This will create a new content stream writer.
     *
     * @param out The stream to write the data to.",nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/DefaultResourceCacheCreateImpl.java,<init>,org.apache.pdfbox.pdmodel.DefaultResourceCacheCreateImpl:<init>(boolean),42,45,"/**
 * Initializes the cache creation implementation with stability option.
 * @param enableStableCache true to enable stable caching, false otherwise
 */","* Constructor providing a parameter to enable/disable the stable object cache.
     * 
     * @param enableStableCache enables/disables the stable object cache
     *",nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/PDDocumentCatalog.java,<init>,"org.apache.pdfbox.pdmodel.PDDocumentCatalog:<init>(org.apache.pdfbox.pdmodel.PDDocument,org.apache.pdfbox.cos.COSDictionary)",89,93,"/**
* Initializes the PDDocumentCatalog instance with a PDF document and its root dictionary.
* @param doc the PDF document to associate with this catalog
* @param rootDictionary the root dictionary of the PDF document's structure
*/","* Constructor. Internal PDFBox use only! If you need to get the document catalog, call
     * {@link PDDocument#getDocumentCatalog()}.
     *
     * @param doc The document that this catalog is part of.
     * @param rootDictionary The root dictionary that this object wraps.",nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/PDDocumentInformation.java,<init>,org.apache.pdfbox.pdmodel.PDDocumentInformation:<init>(org.apache.pdfbox.cos.COSDictionary),54,57,"/**
* Constructs a PDDocumentInformation object from a COSDictionary.","* Constructor that is used for a preexisting dictionary.
     *
     * @param dic The underlying dictionary.",nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/PDDocumentNameDestinationDictionary.java,<init>,org.apache.pdfbox.pdmodel.PDDocumentNameDestinationDictionary:<init>(org.apache.pdfbox.cos.COSDictionary),41,44,"/**
 * Initializes a new instance of PDDocumentNameDestinationDictionary from a COS dictionary.
 * @param dict COSDictionary object containing name destination data
 */","* Constructor.
     *
     * @param dict The dictionary of names and corresponding destinations.",nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/PDDocumentNameDictionary.java,<init>,"org.apache.pdfbox.pdmodel.PDDocumentNameDictionary:<init>(org.apache.pdfbox.pdmodel.PDDocumentCatalog,org.apache.pdfbox.cos.COSDictionary)",56,60,"/**
* Initializes PDDocumentNameDictionary with the given document catalog and name dictionary.
* @param cat the PDDocumentCatalog instance
* @param names the COSDictionary containing PDF names
*/","* Constructor.
     *
     * @param cat The document that this dictionary is part of.
     * @param names The names dictionary.",nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/PDPage.java,<init>,org.apache.pdfbox.pdmodel.PDPage:<init>(org.apache.pdfbox.cos.COSDictionary),104,107,"/**
* Initializes a new PDF page from a COS dictionary.
* @param pageDictionary COS dictionary representing the page
*/","* Creates a new instance of PDPage for reading.
     * 
     * @param pageDictionary A page dictionary in a PDF document.",nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/PDPage.java,<init>,"org.apache.pdfbox.pdmodel.PDPage:<init>(org.apache.pdfbox.cos.COSDictionary,org.apache.pdfbox.pdmodel.ResourceCache)",114,118,"/**
* Initializes a new PDF page with the given dictionary and cache.
* @param pageDictionary COSDictionary containing page metadata
* @param resourceCache ResourceCache instance for shared resources
*/","* Creates a new instance of PDPage for reading.
     *
     * @param pageDictionary A page dictionary in a PDF document.",nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/ResourceCacheFactory.java,<init>,org.apache.pdfbox.pdmodel.ResourceCacheFactory:<init>(),28,28,"/**
* Creates and returns a cache factory instance.
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/COSDictionaryMap.java,<init>,"org.apache.pdfbox.pdmodel.common.COSDictionaryMap:<init>(java.util.Map,org.apache.pdfbox.cos.COSDictionary)",50,54,"/**
* Initializes a COSDictionaryMap instance with provided maps.
* @param actualsMap key-value pairs for actuals
* @param dicMap dictionary map to store COSDictionary data
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/PDDictionaryWrapper.java,<init>,org.apache.pdfbox.pdmodel.common.PDDictionaryWrapper:<init>(org.apache.pdfbox.cos.COSDictionary),45,48,"/**
 * Initializes a new instance of PDDictionaryWrapper with the provided COSDictionary object.","* Creates a new instance with a given COS dictionary.
     * 
     * @param dictionary the dictionary",nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/PDNameTreeNode.java,<init>,org.apache.pdfbox.pdmodel.common.PDNameTreeNode:<init>(org.apache.pdfbox.cos.COSDictionary),62,65,"/**
* Initializes a PDNameTreeNode from a COSDictionary.
* @param dict The dictionary containing name tree node data.","* Constructor.
     *
     * @param dict The dictionary that holds the name information.",nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/PDNumberTreeNode.java,<init>,"org.apache.pdfbox.pdmodel.common.PDNumberTreeNode:<init>(org.apache.pdfbox.cos.COSDictionary,java.lang.Class)",66,70,"/**
* Initializes a PDNumberTreeNode with a COS dictionary and a value class.
* @param dict COS dictionary to initialize the node
* @param valueClass Class of the value in the dictionary
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/PDPageLabelRange.java,<init>,org.apache.pdfbox.pdmodel.common.PDPageLabelRange:<init>(org.apache.pdfbox.cos.COSDictionary),83,86,"/**
* Initializes a PDPageLabelRange from a COSDictionary.
* @param dict COS dictionary containing page label range data
*/","* Creates a new page label range object from the given dictionary.
     * 
     * @param dict
     *            the base dictionary for the new object.",nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/PDPageLabels.java,<init>,"org.apache.pdfbox.pdmodel.common.PDPageLabels$LabelGenerator:<init>(org.apache.pdfbox.pdmodel.common.PDPageLabelRange,int)",301,306,"/**
* Initializes the Label Generator with the specified page label range and total number of pages.
* @param label PDPageLabelRange object containing label information
* @param pages total number of pages in the document
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/PDRange.java,<init>,org.apache.pdfbox.pdmodel.common.PDRange:<init>(org.apache.pdfbox.cos.COSArray),50,53,"/**
 * Initializes a new PDRange instance from a given COSArray.
 * @param range COSArray containing range data
 */","* Constructor assumes a starting index of 0.
     *
     * @param range The array that describes the range.",nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/PDRange.java,<init>,"org.apache.pdfbox.pdmodel.common.PDRange:<init>(org.apache.pdfbox.cos.COSArray,int)",64,68,"/**
 * Initializes a PDRange object from a COSArray and index.
 * @param range COSArray containing range data
 * @param index starting index of the range
 */","* Constructor with an index into an array.  Because some arrays specify
     * multiple ranges ie [ 0,1,  0,2,  2,3 ] It is convenient for this
     * class to take an index into an array.  So if you want this range to
     * represent 0,2 in the above example then you would say <code>new PDRange( array, 1 )</code>.
     *
     * @param range The array that describes the index
     * @param index The range index into the array for the start of the range.",nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/PDStream.java,<init>,org.apache.pdfbox.pdmodel.common.PDStream:<init>(org.apache.pdfbox.cos.COSStream),81,84,"/**
 * Initializes a new PDStream instance from an existing COSStream.","* Creates a PDStream which wraps the given COSStream.
     * 
     * @param str The stream parameter.",nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/filespecification/PDFileSpecification.java,<init>,org.apache.pdfbox.pdmodel.common.filespecification.PDFileSpecification:<init>(),32,32,"/**
* Abstract specification for a PDF file.
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/PDFunctionType0.java,<init>,"org.apache.pdfbox.pdmodel.common.function.PDFunctionType0$Rinterpol:<init>(org.apache.pdfbox.pdmodel.common.function.PDFunctionType0,float[],int[],int[])",271,277,"/**
* Initializes interpolation data from input arrays.
* @param input current input values
* @param inputPrev previous input values
* @param inputNext next input values
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Abs:<init>(),34,34,"/**
* Calculates absolute value of input operand. 
* @param operand numeric value to process
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Add:<init>(),53,53,"/**
* Adds two values using the provided operator. 
* @param left  first operand
* @param right second operand
* @return result of addition
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Atan:<init>(),82,82,"/**
* Calculates arctangent of a given input value.
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Ceiling:<init>(),101,101,"/**
* Calculates ceiling of two numbers using the Operator interface. 
* @param left first operand
* @param right second operand
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Cos:<init>(),120,120,"/**
* Represents a cosine mathematical operator.",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Cvi:<init>(),133,133,"/**
 * Custom operator implementation. 
 */",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Cvr:<init>(),145,145,"/**
 * Custom Visitor implementation for Operator interface. 
 */",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Div:<init>(),157,157,"/**
* Represents division operation.",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Exp:<init>(),170,170,"/**
* Implementation of an operator. 
* This is a placeholder as no method body was provided.
* To provide a meaningful comment, please add more details about what this implementation does.",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Floor:<init>(),184,184,"/**
* Represents an operator that applies floor value to input.",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$IDiv:<init>(),203,203,"/**
* Performs integer division operation. 
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Ln:<init>(),216,216,"/**
* Natural logarithm mathematical operator implementation.",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Log:<init>(),228,228,"/**
 * Logs an expression result to console. 
 */",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Mod:<init>(),240,240,"/**
* Modular arithmetic operator implementation.",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Mul:<init>(),253,253,"/**
* Multiplies two numbers according to the specified operator. 
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Neg:<init>(),282,282,"/**
 * Represents negation operator (-).
 */",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Round:<init>(),309,309,"/**
* Represents an operator that rounds a value to the nearest integer.",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Sin:<init>(),328,328,"/**
* Implementation of sine mathematical operator.",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Sqrt:<init>(),341,341,"/**
 * Computes square root of input value using mathematical sqrt function. 
 */",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Sub:<init>(),357,357,"/**
* Subtracts two numbers according to Operator interface.
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Truncate:<init>(),387,387,"/**
* Truncates specified columns in the result set.
* @param columnNames array of column names to truncate
* @return this instance for chaining
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators:<init>(),28,31,"/**
* Prevents instantiation of utility class.
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/BitwiseOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.BitwiseOperators$AbstractLogicalOperator:<init>(),34,34,"/**
* Base interface for logical operators (AND, OR, etc.).
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/BitwiseOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.BitwiseOperators$Bitshift:<init>(),87,87,"/**
* Performs bitwise shift operation on input operands.
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/BitwiseOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.BitwiseOperators$False:<init>(),110,110,"/**
* Represents an operator that always evaluates to false.",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/BitwiseOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.BitwiseOperators$Not:<init>(),122,122,"/**
* Represents a NOT operator in an expression.",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/BitwiseOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.BitwiseOperators$True:<init>(),168,168,"/**
* Represents a true boolean value in an expression evaluation context.",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/BitwiseOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.BitwiseOperators:<init>(),28,31,"/**
* Prevents instantiation of this utility class.
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ConditionalOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ConditionalOperators$If:<init>(),34,34,"/**
* Evaluates an IF statement based on a given condition.
* @param condition boolean expression to evaluate
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ConditionalOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ConditionalOperators$IfElse:<init>(),51,51,"/**
* Evaluates conditional expression using if-else logic.
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/ConditionalOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.ConditionalOperators:<init>(),28,31,"/**
* Prevents instantiation of this utility class.
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/Parser.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.Parser$AbstractSyntaxHandler:<init>(),86,86,"/**
* Base class for handling syntax-related operations.
* Subclasses must implement specific handler logic.
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/Parser.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.Parser:<init>(),33,36,"/**
* Constructor with no parameters; initializes an instance of Parser.",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/RelationalOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.RelationalOperators$AbstractNumberComparisonOperator:<init>(),65,65,"/**
* Defines an abstract base operator for comparing numbers.
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/RelationalOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.RelationalOperators$Eq:<init>(),34,34,"/**
* Represents equality operator.
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/RelationalOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.RelationalOperators:<init>(),28,31,"/**
* Initializes a new instance of RelationalOperators with default settings. 
* This class is intended to be instantiated through a factory or builder method.
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/StackOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.StackOperators$Copy:<init>(),36,36,"/**
* Copies data from one source to another, implementing the Operator interface.
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/StackOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.StackOperators$Dup:<init>(),56,56,"/**
* Duplicate operator implementation. 
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/StackOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.StackOperators$Exch:<init>(),68,68,"/**
 * Implementation of an exchange operator.
 */",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/StackOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.StackOperators$Index:<init>(),83,83,"/**
* Represents an index operator. 
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/StackOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.StackOperators$Pop:<init>(),101,101,"/**
* Implementation of an operator. 
*/",nan,nan,,True
/home/yfx/codecomment/codecomment/project/java/org/apache/pdfbox/pdmodel/common/function/type4/StackOperators.java,<init>,org.apache.pdfbox.pdmodel.common.function.type4.StackOperators$Roll:<init>(),113,113,"/**
 * Represents a roll operator that applies a random outcome to an expression.
 */",nan,nan,,True
